order_id,order_date,region,category,product,sales_rep,quantity,unit_price,discount,revenue,cost
ORD-1801,2025-07-06,East,Electronics,Headphones,Chen Wu,4,1133.46,0.2,3627.07,1877.48
ORD-1802,2025-05-30,West,Clothing,Sneakers,Eli Khan,5,95.87,0,479.35,265.35
ORD-1803,2025-06-23,North,Electronics,Headphones,Ben Lee,5,686.19,0,3430.95,2367.26
ORD-1804,2025-04-13,North,Electronics,Laptop,Ana Cruz,7,1348.45,0,9439.15,6961.16
ORD-1805,2024-06-17,North,Furniture,Desk,Chen Wu,3,752.05,0.2,1804.92,922.81
ORD-1806,2025-03-02,North,Clothing,Hat,Chen Wu,3,718.75,0.05,2048.44,1194.56
ORD-1807,2024-07-12,West,Electronics,Laptop,Eli Khan,4,1254.9,0.1,4517.64,2906.66
ORD-1808,2024-12-17,Central,Clothing,Jacket,Dara Patel,8,896.14,0.15,6093.75,3711.4
ORD-1809,2025-04-13,East,Furniture,Lamp,Ben Lee,3,1348.95,0,4046.85,2029.58
ORD-1810,2025-05-10,South,Furniture,Bookshelf,Eli Khan,1,235.28,0,235.28,138.06
ORD-1811,2024-06-13,South,Clothing,Hat,Ben Lee,5,285.69,0,1428.45,1002.49
ORD-1812,2024-08-31,South,Electronics,Laptop,Ben Lee,6,868.17,0.05,4948.57,2613.45
ORD-1813,2025-07-29,Central,Clothing,T-Shirt,Ben Lee,6,1467.36,0,8804.16,4946.83
ORD-1814,2025-06-30,West,Furniture,Desk,Chen Wu,1,615.78,0.05,584.99,398.12
ORD-1815,2024-06-08,East,Electronics,Monitor,Eli Khan,6,976.16,0,5856.96,3468.33
ORD-1816,2025-11-13,North,Electronics,Monitor,Ben Lee,8,517.95,0,4143.6,2774.11
ORD-1817,2025-11-25,West,Clothing,T-Shirt,Chen Wu,5,51.82,0.1,233.19,163.76
ORD-1818,2024-04-04,East,Furniture,Desk,Ben Lee,4,881.4,0,3525.6,2412.87
ORD-1819,2024-01-24,West,Electronics,Monitor,Ben Lee,8,1020.44,0,8163.52,6063.47
ORD-1820,2025-05-17,West,Furniture,Lamp,Chen Wu,1,1364.04,0,1364.04,776.5
ORD-1821,2025-01-30,Central,Furniture,Desk,Ana Cruz,5,527.21,0,2636.05,1959.26
ORD-1822,2024-08-08,West,Clothing,Sneakers,Fei Lin,7,1208.47,0,8459.29,4222.35
ORD-1823,2025-02-28,Central,Electronics,Monitor,Chen Wu,2,228.3,0,456.6,270.48
ORD-1824,2024-03-08,West,Clothing,Sneakers,Ben Lee,2,24.83,0.15,42.21,30.57
ORD-1825,2025-07-23,Central,Furniture,Lamp,Dara Patel,3,310.9,0.2,746.16,421.23
ORD-1826,2024-02-13,North,Furniture,Lamp,Ana Cruz,5,748.74,0.15,3182.14,1874.39
ORD-1827,2024-06-06,West,Furniture,Bookshelf,Ben Lee,8,199.4,0.15,1355.92,973.29
ORD-1828,2025-05-18,North,Clothing,Jeans,Eli Khan,1,192.24,0,192.24,114.94
ORD-1829,2025-01-05,North,Clothing,Sneakers,Chen Wu,7,1304.49,0.15,7761.72,5089.93
ORD-1830,2025-06-08,South,Clothing,Hat,Chen Wu,1,1270.24,0,1270.24,793.26
ORD-1831,2025-04-17,East,Clothing,Jeans,Ana Cruz,6,257.51,0,1545.06,862.68
ORD-1832,2024-10-23,North,Furniture,Lamp,Eli Khan,2,778.09,0.2,1244.94,794.78
ORD-1833,2024-06-20,East,Clothing,Jacket,Fei Lin,6,1242.83,0.15,6338.43,4373.28
ORD-1834,2025-01-06,East,Electronics,Monitor,Chen Wu,6,1237.62,0,7425.72,3646.66
ORD-1835,2025-05-11,South,Furniture,Bookshelf,Eli Khan,3,167.09,0,501.27,301.27
ORD-1836,2025-09-20,South,Clothing,Hat,Ana Cruz,2,634.76,0,1269.52,615.68
ORD-1837,2025-05-06,Central,Furniture,Bookshelf,Eli Khan,6,221.44,0.05,1262.21,904.9
ORD-1838,2024-12-16,South,Electronics,Tablet,Fei Lin,1,1120.52,0,1120.52,578.98
ORD-1839,2024-08-20,North,Furniture,Chair,Ana Cruz,4,208.37,0,833.48,481.29
ORD-1840,2024-01-20,Central,Furniture,Sofa,Eli Khan,1,306.58,0,306.58,210.9
ORD-1841,2024-03-01,North,Furniture,Desk,Ana Cruz,5,79.27,0,396.35,257.74
ORD-1842,2025-09-08,South,Electronics,Monitor,Fei Lin,4,289.4,0,1157.6,531.08
ORD-1843,2024-10-11,Central,Clothing,Jacket,Ben Lee,6,253.43,0.1,1368.52,936.4
ORD-1844,2025-06-01,South,Clothing,T-Shirt,Fei Lin,2,1232.09,0.2,1971.34,895.37
ORD-1845,2024-07-15,Central,Furniture,Chair,Fei Lin,1,1460.77,0,1460.77,1062.37
ORD-1846,2025-05-01,East,Furniture,Lamp,Dara Patel,3,667.9,0,2003.7,1010.37
ORD-1847,2025-03-10,North,Electronics,Monitor,Dara Patel,4,620.25,0.2,1984.8,1479.44
ORD-1848,2024-04-22,North,Clothing,Jeans,Ana Cruz,8,1146.98,0.15,7799.46,4184.27
ORD-1849,2024-12-01,West,Furniture,Desk,Ben Lee,7,436.16,0.1,2747.81,1843.37
ORD-1850,2025-07-21,West,Furniture,Bookshelf,Fei Lin,7,295.35,0,2067.45,1485.31
ORD-1851,2025-01-11,North,Electronics,Laptop,Ana Cruz,8,1013.06,0.05,7699.26,4476.48
ORD-1852,2024-05-26,South,Furniture,Sofa,Chen Wu,2,1116.03,0,2232.06,1047.76
ORD-1853,2024-07-24,East,Clothing,Sneakers,Fei Lin,2,360.81,0.05,685.54,457.64
ORD-1854,2025-08-18,West,Clothing,Jacket,Dara Patel,7,543.8,0.15,3235.61,2041.51
ORD-1855,2025-06-07,South,Furniture,Chair,Fei Lin,8,175.43,0,1403.44,837.58
ORD-1856,2024-05-17,South,Electronics,Laptop,Dara Patel,1,1248.01,0.05,1185.61,774.72
ORD-1857,2025-09-11,North,Clothing,Jacket,Fei Lin,3,464.59,0.1,1254.39,600.73
ORD-1858,2025-06-16,East,Furniture,Sofa,Eli Khan,4,450.94,0.05,1713.57,1023.13
ORD-1859,2024-12-17,North,Clothing,Hat,Dara Patel,1,1429.58,0,1429.58,1068.2
ORD-1860,2025-04-05,East,Furniture,Sofa,Fei Lin,8,697.59,0,5580.72,2807.44
ORD-1861,2024-06-17,North,Furniture,Sofa,Eli Khan,3,479.0,0.05,1365.15,813.95
ORD-1862,2025-11-22,North,Furniture,Lamp,Dara Patel,8,721.73,0.2,4619.07,2295.18
ORD-1863,2024-09-26,East,Furniture,Lamp,Chen Wu,7,931.16,0,6518.12,4431.94
ORD-1864,2024-03-03,Central,Electronics,Monitor,Ana Cruz,1,205.37,0,205.37,113.91
ORD-1865,2025-10-02,North,Furniture,Sofa,Fei Lin,2,650.8,0,1301.6,746.57
ORD-1866,2024-09-07,East,Electronics,Phone,Ana Cruz,5,894.91,0.15,3803.37,1786.25
ORD-1867,2024-12-11,Central,Electronics,Laptop,Eli Khan,6,70.51,0.15,359.6,254.96
ORD-1868,2025-03-07,West,Furniture,Desk,Chen Wu,8,888.16,0,7105.28,4002.56
ORD-1869,2025-08-09,Central,Electronics,Headphones,Fei Lin,2,1040.93,0,2081.86,1146.67
ORD-1870,2024-12-13,North,Electronics,Monitor,Eli Khan,5,554.55,0.05,2634.11,1344.79
ORD-1871,2024-08-07,South,Furniture,Bookshelf,Eli Khan,1,456.52,0.1,410.87,234.45
ORD-1872,2024-04-04,Central,Clothing,Hat,Dara Patel,2,893.92,0,1787.84,840.61
ORD-1873,2025-03-13,East,Electronics,Tablet,Dara Patel,2,982.53,0,1965.06,1181.77
ORD-1874,2025-11-10,West,Clothing,Jacket,Fei Lin,4,630.26,0,2521.04,1607.14
ORD-1875,2025-07-14,West,Electronics,Laptop,Chen Wu,3,871.61,0,2614.83,1695.04
ORD-1876,2025-10-15,Central,Clothing,Hat,Ben Lee,7,1402.93,0.15,8347.43,5325.89
ORD-1877,2025-01-08,West,Furniture,Chair,Dara Patel,4,238.45,0.15,810.73,551.02
ORD-1878,2024-11-22,East,Electronics,Phone,Fei Lin,7,411.4,0,2879.8,1854.05
ORD-1879,2025-09-07,East,Electronics,Headphones,Dara Patel,4,183.63,0,734.52,336.64
ORD-1880,2025-05-12,East,Clothing,Sneakers,Ben Lee,7,975.68,0,6829.76,3487.26
ORD-1881,2024-01-30,West,Furniture,Bookshelf,Ana Cruz,3,971.78,0,2915.34,2154.83
ORD-1882,2024-02-26,North,Electronics,Tablet,Dara Patel,5,1302.75,0.05,6188.06,4449.41
ORD-1883,2024-05-23,Central,Electronics,Laptop,Chen Wu,2,790.11,0.2,1264.18,789.01
ORD-1884,2025-05-23,Central,Electronics,Phone,Fei Lin,2,1163.19,0,2326.38,1276.68
ORD-1885,2025-02-03,East,Clothing,Jeans,Dara Patel,7,338.74,0,2371.18,1191.63
ORD-1886,2025-02-22,North,Furniture,Lamp,Chen Wu,1,743.18,0,743.18,490.41
ORD-1887,2025-07-12,East,Furniture,Sofa,Dara Patel,4,1445.52,0.2,4625.66,3381.78
ORD-1888,2025-01-11,North,Furniture,Desk,Fei Lin,1,1264.59,0.15,1074.9,741.34
ORD-1889,2025-11-18,North,Electronics,Tablet,Eli Khan,7,474.26,0.15,2821.85,1577.01
ORD-1890,2024-08-30,East,Furniture,Sofa,Chen Wu,1,1366.04,0.05,1297.74,945.08
ORD-1891,2024-04-02,East,Electronics,Tablet,Fei Lin,4,1291.23,0,5164.92,3743.36
ORD-1892,2025-02-20,West,Electronics,Tablet,Chen Wu,2,1237.45,0.05,2351.16,1390.31
ORD-1893,2025-03-08,Central,Electronics,Phone,Fei Lin,5,766.91,0,3834.55,2209.7
ORD-1894,2024-11-30,South,Furniture,Desk,Ana Cruz,1,967.44,0,967.44,618.24
ORD-1895,2025-02-14,Central,Electronics,Tablet,Fei Lin,6,870.08,0,5220.48,2596.39
ORD-1896,2025-10-26,South,Electronics,Monitor,Chen Wu,7,1192.07,0,8344.49,4885.26
ORD-1897,2024-06-26,East,Clothing,Hat,Ben Lee,6,1202.3,0,7213.8,3428.86
ORD-1898,2025-02-06,Central,Furniture,Lamp,Fei Lin,4,45.79,0,183.16,133.15
ORD-1899,2024-08-22,West,Electronics,Headphones,Eli Khan,4,403.75,0.2,1292.0,646.81
ORD-1900,2025-03-15,Central,Clothing,Jacket,Ana Cruz,3,147.26,0,441.78,221.35
ORD-1901,2024-01-15,West,Clothing,Hat,Ana Cruz,7,1163.44,0.05,7736.88,5401.71
ORD-1902,2024-08-17,East,Clothing,Jeans,Fei Lin,4,1419.89,0.2,4543.65,3110.75
ORD-1903,2025-05-21,East,Furniture,Chair,Fei Lin,7,1286.66,0.1,8105.96,4171.89
ORD-1904,2025-11-24,East,Electronics,Headphones,Ben Lee,3,621.66,0,1864.98,855.34
ORD-1905,2025-09-24,North,Furniture,Chair,Dara Patel,6,880.61,0.15,4491.11,2638.3
ORD-1906,2024-05-16,Central,Furniture,Sofa,Chen Wu,4,1074.3,0.15,3652.62,2107.52
ORD-1907,2024-03-15,East,Electronics,Monitor,Eli Khan,1,92.39,0,92.39,54.63
ORD-1908,2025-11-17,West,Clothing,T-Shirt,Fei Lin,1,391.68,0.1,352.51,198.91
ORD-1909,2025-01-14,West,Electronics,Monitor,Chen Wu,1,877.02,0,877.02,439.35
ORD-1910,2025-04-24,North,Electronics,Laptop,Chen Wu,6,1069.73,0.05,6097.46,3003.24
ORD-1911,2024-02-15,East,Electronics,Headphones,Eli Khan,5,1125.52,0.05,5346.22,2859.57
ORD-1912,2024-09-27,West,Clothing,Jacket,Ben Lee,7,1340.62,0,9384.34,6297.46
ORD-1913,2025-07-23,North,Clothing,Sneakers,Dara Patel,1,295.55,0,295.55,153.38
ORD-1914,2024-09-23,East,Electronics,Headphones,Fei Lin,7,187.3,0.05,1245.55,575.74
ORD-1915,2025-07-28,North,Furniture,Sofa,Chen Wu,8,182.05,0.15,1237.94,879.02
ORD-1916,2024-04-05,East,Electronics,Tablet,Eli Khan,3,1254.91,0.15,3200.02,1928.4
ORD-1917,2025-11-10,North,Clothing,Jeans,Ben Lee,1,796.13,0.1,716.52,361.25
ORD-1918,2025-05-25,North,Clothing,T-Shirt,Dara Patel,6,53.55,0.15,273.1,203.3
ORD-1919,2025-01-17,West,Clothing,T-Shirt,Dara Patel,6,243.36,0,1460.16,858.68
ORD-1920,2025-10-05,West,Furniture,Lamp,Chen Wu,1,504.2,0,504.2,326.14
ORD-1921,2025-08-05,North,Electronics,Phone,Fei Lin,1,1205.31,0,1205.31,659.25
ORD-1922,2024-03-13,West,Clothing,Hat,Ana Cruz,7,152.44,0,1067.08,537.17
ORD-1923,2024-01-22,South,Electronics,Phone,Ana Cruz,7,1172.55,0,8207.85,5287.09
ORD-1924,2024-11-01,North,Furniture,Sofa,Chen Wu,5,1357.05,0.1,6106.73,2988.55
ORD-1925,2025-06-08,Central,Electronics,Headphones,Dara Patel,8,1329.84,0.05,10106.78,5362.09
ORD-1926,2024-04-02,Central,Furniture,Bookshelf,Chen Wu,3,659.65,0.05,1880.0,898.42
ORD-1927,2025-04-19,Central,Clothing,Jeans,Ana Cruz,3,1397.04,0.1,3772.01,2409.82
ORD-1928,2024-10-24,South,Furniture,Sofa,Fei Lin,2,1362.2,0.05,2588.18,1397.92
ORD-1929,2024-11-03,North,Electronics,Monitor,Eli Khan,7,453.79,0,3176.53,1954.51
ORD-1930,2024-04-20,East,Clothing,Sneakers,Chen Wu,7,155.31,0.15,924.09,615.53
ORD-1931,2024-09-17,South,Clothing,T-Shirt,Dara Patel,1,184.19,0.15,156.56,92.19
ORD-1932,2024-02-16,West,Electronics,Headphones,Eli Khan,5,481.21,0.15,2045.14,1199.47
ORD-1933,2024-09-28,East,Furniture,Chair,Fei Lin,4,289.85,0.15,985.49,733.85
ORD-1934,2024-04-18,West,Furniture,Lamp,Dara Patel,1,23.68,0,23.68,10.75
ORD-1935,2025-02-18,East,Clothing,Hat,Fei Lin,8,464.66,0.2,2973.82,2207.1
ORD-1936,2025-11-20,North,Clothing,Sneakers,Ana Cruz,5,145.14,0,725.7,329.59
ORD-1937,2024-07-11,Central,Electronics,Phone,Ben Lee,8,978.21,0.15,6651.83,3475.81
ORD-1938,2024-03-29,South,Furniture,Sofa,Fei Lin,3,718.87,0,2156.61,1045.82
ORD-1939,2025-03-31,East,Furniture,Sofa,Eli Khan,1,1291.8,0.1,1162.62,607.8
ORD-1940,2025-02-05,West,Electronics,Tablet,Dara Patel,1,167.46,0.2,133.97,88.95
ORD-1941,2025-08-15,Central,Clothing,Hat,Fei Lin,5,69.97,0.05,332.36,198.03
ORD-1942,2025-09-18,Central,Clothing,Sneakers,Chen Wu,4,1075.72,0.1,3872.59,1764.76
ORD-1943,2025-07-20,East,Electronics,Tablet,Dara Patel,7,1335.37,0,9347.59,5593.94
ORD-1944,2025-03-22,South,Electronics,Phone,Eli Khan,5,1093.42,0.05,5193.74,2872.94
ORD-1945,2024-08-12,West,Clothing,Jacket,Dara Patel,8,209.77,0,1678.16,1119.16
ORD-1946,2025-11-20,South,Clothing,Jacket,Chen Wu,8,1202.64,0.2,7696.9,3837.73
ORD-1947,2024-03-29,North,Clothing,Sneakers,Dara Patel,3,272.34,0,817.02,516.13
ORD-1948,2025-05-20,East,Furniture,Chair,Chen Wu,4,841.89,0,3367.56,1877.87
ORD-1949,2025-11-24,Central,Electronics,Phone,Ben Lee,1,1213.12,0,1213.12,702.62
ORD-1950,2024-05-03,North,Clothing,Jeans,Eli Khan,8,397.87,0,3182.96,2181.81
ORD-1951,2024-09-30,North,Electronics,Monitor,Ana Cruz,2,1064.01,0.05,2021.62,1394.3
ORD-1952,2025-09-17,South,Clothing,T-Shirt,Chen Wu,1,768.35,0,768.35,490.96
ORD-1953,2024-06-09,North,Clothing,Jacket,Ben Lee,8,1146.52,0.05,8713.55,5836.04
ORD-1954,2025-10-24,West,Furniture,Bookshelf,Ana Cruz,3,197.63,0,592.89,344.9
ORD-1955,2024-09-08,West,Furniture,Bookshelf,Chen Wu,5,764.96,0,3824.8,2026.4
ORD-1956,2025-10-06,South,Clothing,Jeans,Ben Lee,3,1133.51,0.1,3060.48,1764.42
ORD-1957,2025-03-15,East,Furniture,Sofa,Ana Cruz,8,1428.48,0.1,10285.06,7080.05
ORD-1958,2025-03-29,South,Electronics,Laptop,Dara Patel,2,140.9,0,281.8,160.77
ORD-1959,2024-03-03,Central,Furniture,Desk,Chen Wu,3,1355.23,0,4065.69,3022.11
ORD-1960,2025-03-05,North,Furniture,Lamp,Chen Wu,5,1086.5,0,5432.5,3926.44
ORD-1961,2025-06-24,Central,Clothing,Jeans,Eli Khan,7,677.59,0,4743.13,3397.38
ORD-1962,2025-10-29,Central,Furniture,Bookshelf,Chen Wu,7,1166.47,0,8165.29,3880.83
ORD-1963,2025-02-03,Central,Clothing,Jeans,Chen Wu,5,332.4,0.1,1495.8,920.72
ORD-1964,2025-10-12,South,Electronics,Laptop,Chen Wu,1,1337.12,0.1,1203.41,755.44
ORD-1965,2025-03-08,East,Clothing,T-Shirt,Ana Cruz,1,1264.75,0,1264.75,807.03
ORD-1966,2024-02-18,East,Clothing,T-Shirt,Ben Lee,8,457.47,0.15,3110.8,1404.73
ORD-1967,2025-08-18,Central,Clothing,Hat,Fei Lin,4,535.25,0,2141.0,1391.81
ORD-1968,2024-05-23,East,Clothing,Sneakers,Dara Patel,4,171.26,0.1,616.54,385.16
ORD-1969,2024-04-10,South,Electronics,Headphones,Dara Patel,7,136.69,0,956.83,552.54
ORD-1970,2024-08-07,Central,Furniture,Desk,Dara Patel,6,1020.08,0.05,5814.46,3642.6
ORD-1971,2024-09-27,West,Clothing,Sneakers,Fei Lin,7,1494.82,0.15,8894.18,6486.62
ORD-1972,2025-03-02,Central,Electronics,Phone,Eli Khan,3,734.88,0.05,2094.41,1023.78
ORD-1973,2024-04-30,Central,Clothing,Jeans,Chen Wu,8,717.93,0.15,4881.92,2426.57
ORD-1974,2024-05-01,Central,Clothing,Sneakers,Ben Lee,2,194.49,0.1,350.08,187.95
ORD-1975,2024-04-30,South,Furniture,Bookshelf,Ben Lee,6,465.34,0.05,2652.44,1215.86
ORD-1976,2025-08-26,West,Furniture,Desk,Ana Cruz,5,1335.25,0,6676.25,3370.99
ORD-1977,2024-05-05,East,Clothing,Jacket,Eli Khan,2,1307.58,0.05,2484.4,1476.61
ORD-1978,2025-04-08,South,Furniture,Sofa,Eli Khan,8,1254.17,0.2,8026.69,5070.56
ORD-1979,2025-10-13,Central,Furniture,Sofa,Fei Lin,8,236.24,0.15,1606.43,879.62
ORD-1980,2025-09-30,West,Furniture,Sofa,Fei Lin,4,1351.86,0,5407.44,3310.97
ORD-1981,2024-10-11,East,Clothing,T-Shirt,Eli Khan,3,1065.2,0.1,2876.04,1837.88
ORD-1982,2025-10-22,North,Electronics,Monitor,Eli Khan,2,300.75,0.1,541.35,331.6
ORD-1983,2025-06-18,North,Electronics,Headphones,Chen Wu,1,193.62,0.1,174.26,87.81
ORD-1984,2024-07-29,West,Electronics,Monitor,Eli Khan,8,140.7,0.1,1013.04,640.3
ORD-1985,2024-02-16,Central,Furniture,Desk,Chen Wu,6,663.97,0.05,3784.63,1730.4
ORD-1986,2025-01-26,South,Furniture,Desk,Ben Lee,2,1469.98,0.1,2645.96,1324.16
ORD-1987,2024-09-18,Central,Electronics,Phone,Chen Wu,5,1428.96,0.15,6073.08,3041.14
ORD-1988,2024-07-04,East,Electronics,Laptop,Chen Wu,5,594.06,0,2970.3,1463.58
ORD-1989,2025-01-19,West,Electronics,Laptop,Eli Khan,4,370.84,0.1,1335.02,835.47
ORD-1990,2025-05-31,North,Furniture,Desk,Dara Patel,5,105.04,0.05,498.94,307.32
ORD-1991,2024-01-30,South,Furniture,Chair,Eli Khan,1,414.7,0.1,373.23,243.54
ORD-1992,2025-10-29,South,Electronics,Tablet,Ben Lee,7,677.28,0.2,3792.77,2430.18
ORD-1993,2025-01-17,Central,Clothing,Jeans,Dara Patel,4,813.24,0.05,3090.31,2281.9
ORD-1994,2024-02-12,West,Electronics,Headphones,Chen Wu,5,984.79,0,4923.95,2216.58
ORD-1995,2025-09-04,Central,Furniture,Sofa,Chen Wu,6,1266.02,0,7596.12,4751.74
ORD-1996,2024-02-16,South,Electronics,Monitor,Fei Lin,2,461.45,0.05,876.75,578.24
ORD-1997,2025-07-23,East,Furniture,Sofa,Fei Lin,4,921.51,0.2,2948.83,1608.56
ORD-1998,2024-09-24,West,Clothing,Sneakers,Eli Khan,5,380.2,0,1901.0,1050.28
ORD-1999,2024-12-02,South,Electronics,Phone,Dara Patel,1,919.05,0,919.05,662.11
ORD-2000,2025-07-23,North,Clothing,Sneakers,Eli Khan,7,814.13,0.2,4559.13,3250.73
ORD-2001,2024-02-01,Central,Clothing,Sneakers,Chen Wu,2,539.2,0.2,862.72,485.64
ORD-2002,2025-01-31,South,Electronics,Laptop,Fei Lin,2,702.1,0,1404.2,819.17
ORD-2003,2024-01-21,South,Furniture,Bookshelf,Ben Lee,4,148.6,0.1,534.96,341.07
ORD-2004,2025-05-20,South,Furniture,Desk,Ana Cruz,5,746.86,0.15,3174.16,2101.58
ORD-2005,2024-07-19,South,Clothing,Sneakers,Eli Khan,2,1306.83,0.1,2352.29,1411.6
ORD-2006,2024-07-17,South,Clothing,Hat,Chen Wu,3,112.06,0,336.18,226.52
ORD-2007,2025-08-06,Central,Electronics,Monitor,Eli Khan,5,299.9,0.15,1274.58,582.4
ORD-2008,2024-09-15,North,Clothing,Hat,Chen Wu,8,17.9,0.05,136.04,87.38
ORD-2009,2025-03-18,Central,Furniture,Bookshelf,Ana Cruz,2,1025.06,0.05,1947.61,1165.98
ORD-2010,2024-08-17,South,Electronics,Tablet,Chen Wu,7,805.63,0,5639.41,2546.46
ORD-2011,2024-03-24,South,Clothing,T-Shirt,Ben Lee,4,1467.47,0.05,5576.39,4111.65
ORD-2012,2024-06-17,West,Furniture,Bookshelf,Ana Cruz,2,944.6,0,1889.2,865.94
ORD-2013,2025-08-29,East,Clothing,Jacket,Ana Cruz,5,382.02,0.05,1814.59,946.32
ORD-2014,2024-12-07,North,Clothing,Jeans,Fei Lin,2,1166.99,0.1,2100.58,1221.61
ORD-2015,2025-04-02,North,Clothing,T-Shirt,Ben Lee,2,1462.17,0,2924.34,1647.04
ORD-2016,2024-03-04,North,Furniture,Desk,Eli Khan,5,921.95,0.05,4379.26,2057.1
ORD-2017,2024-02-23,Central,Furniture,Sofa,Fei Lin,7,157.31,0.2,880.94,505.07
ORD-2018,2025-09-30,Central,Electronics,Headphones,Ana Cruz,7,704.35,0.05,4683.93,3344.24
ORD-2019,2024-12-13,North,Clothing,T-Shirt,Ana Cruz,8,783.06,0.1,5638.03,2862.68
ORD-2020,2025-09-01,East,Clothing,T-Shirt,Chen Wu,4,1357.99,0,5431.96,3483.02
ORD-2021,2025-03-07,North,Furniture,Lamp,Ben Lee,8,291.1,0,2328.8,1604.79
ORD-2022,2024-11-15,South,Clothing,Sneakers,Dara Patel,6,477.11,0.1,2576.39,1758.77
ORD-2023,2024-11-12,South,Clothing,Jacket,Ana Cruz,5,562.71,0,2813.55,1703.05
ORD-2024,2024-08-31,South,Clothing,Hat,Ana Cruz,1,641.76,0,641.76,476.8
ORD-2025,2024-12-15,Central,Electronics,Headphones,Chen Wu,8,905.65,0,7245.2,5112.23
ORD-2026,2025-09-22,North,Furniture,Sofa,Dara Patel,6,255.99,0.05,1459.14,1040.12
ORD-2027,2024-08-12,East,Electronics,Phone,Fei Lin,4,707.81,0,2831.24,1477.07
ORD-2028,2025-01-19,North,Electronics,Headphones,Chen Wu,3,1241.74,0,3725.22,2081.82
ORD-2029,2024-01-31,East,Clothing,T-Shirt,Ana Cruz,3,446.51,0,1339.53,856.5
ORD-2030,2024-01-31,East,Electronics,Phone,Eli Khan,5,273.61,0,1368.05,910.64
ORD-2031,2024-09-08,North,Electronics,Phone,Fei Lin,1,276.47,0,276.47,199.94
ORD-2032,2024-05-20,East,Furniture,Desk,Chen Wu,6,1405.13,0,8430.78,4947.7
ORD-2033,2025-11-07,South,Electronics,Monitor,Ben Lee,7,1319.41,0,9235.87,4484.46
ORD-2034,2024-07-15,South,Clothing,Sneakers,Ana Cruz,6,487.16,0.05,2776.81,2063.43
ORD-2035,2025-09-22,East,Clothing,Jeans,Ben Lee,5,1187.54,0,5937.7,3112.25
ORD-2036,2025-06-04,Central,Clothing,Sneakers,Ana Cruz,4,1095.04,0.2,3504.13,2071.64
ORD-2037,2024-06-20,East,Clothing,Sneakers,Eli Khan,6,755.4,0.05,4305.78,2168.82
ORD-2038,2025-05-09,Central,Clothing,Sneakers,Fei Lin,8,413.48,0.05,3142.45,2015.67
ORD-2039,2024-02-07,East,Electronics,Phone,Dara Patel,4,686.34,0,2745.36,1561.48
ORD-2040,2025-01-21,North,Clothing,Jeans,Chen Wu,6,392.98,0,2357.88,1156.07
ORD-2041,2025-03-31,East,Clothing,Jacket,Dara Patel,4,882.18,0.05,3352.28,2023.7
ORD-2042,2025-04-06,West,Furniture,Sofa,Ana Cruz,7,560.76,0.05,3729.05,2032.73
ORD-2043,2024-07-02,East,Furniture,Chair,Eli Khan,5,973.35,0,4866.75,3506.21
ORD-2044,2025-06-09,East,Clothing,T-Shirt,Ana Cruz,5,1391.01,0,6955.05,3377.21
ORD-2045,2025-07-13,East,Electronics,Tablet,Ben Lee,4,1017.53,0,4070.12,2201.18
ORD-2046,2025-09-10,East,Electronics,Monitor,Dara Patel,5,27.67,0,138.35,73.96
ORD-2047,2025-02-19,West,Clothing,T-Shirt,Ben Lee,8,986.33,0.2,6312.51,4642.51
ORD-2048,2024-08-20,West,Clothing,Jeans,Fei Lin,8,362.08,0.1,2606.98,1787.85
ORD-2049,2025-04-17,West,Furniture,Desk,Ben Lee,6,1271.02,0.05,7244.81,4934.0
ORD-2050,2025-03-25,East,Furniture,Lamp,Fei Lin,1,571.43,0.1,514.29,366.24
ORD-2051,2024-01-10,West,Furniture,Bookshelf,Fei Lin,6,349.85,0.05,1994.15,1307.62
ORD-2052,2025-07-04,South,Furniture,Bookshelf,Chen Wu,1,857.85,0,857.85,623.35
ORD-2053,2025-08-04,North,Clothing,Hat,Eli Khan,7,1470.56,0,10293.92,7561.99
ORD-2054,2025-01-30,East,Electronics,Headphones,Ana Cruz,2,503.33,0.05,956.33,613.68
ORD-2055,2024-06-24,North,Electronics,Monitor,Ben Lee,3,62.61,0.15,159.66,100.75
ORD-2056,2024-07-22,North,Electronics,Headphones,Dara Patel,5,320.75,0,1603.75,1039.02
ORD-2057,2024-02-28,West,Furniture,Lamp,Ben Lee,1,270.16,0.2,216.13,156.25
ORD-2058,2024-04-23,South,Electronics,Monitor,Ben Lee,7,725.2,0,5076.4,2876.79
ORD-2059,2024-07-29,Central,Furniture,Sofa,Ben Lee,8,250.79,0.1,1805.69,1321.31
ORD-2060,2025-05-29,West,Clothing,Sneakers,Eli Khan,5,314.53,0,1572.65,917.99
ORD-2061,2024-09-09,North,Clothing,Jacket,Chen Wu,8,698.4,0.1,5028.48,2321.78
ORD-2062,2025-10-23,South,Furniture,Bookshelf,Dara Patel,5,595.77,0.2,2383.08,1651.46
ORD-2063,2024-09-12,Central,Electronics,Monitor,Ana Cruz,7,694.87,0.15,4134.48,2088.05
ORD-2064,2025-02-06,Central,Clothing,T-Shirt,Chen Wu,4,1330.03,0,5320.12,2831.01
ORD-2065,2025-11-13,East,Electronics,Phone,Ana Cruz,8,625.75,0.2,4004.8,2466.34
ORD-2066,2024-04-17,North,Clothing,Jacket,Dara Patel,7,684.64,0,4792.48,2454.76
ORD-2067,2024-01-28,West,Electronics,Headphones,Ana Cruz,7,525.33,0.05,3493.44,2468.93
